Date,AUD-ISK_Price,AUD-ISK_Open,AUD-ISK_High,AUD-ISK_Low,CAD-ISK_Price,CAD-ISK_Open,CAD-ISK_High,CAD-ISK_Low,CHF-ISK_Price,CHF-ISK_Open,CHF-ISK_High,CHF-ISK_Low,CNY-ISK_Price,CNY-ISK_Open,CNY-ISK_High,CNY-ISK_Low,DKK-ISK_Price,DKK-ISK_Open,DKK-ISK_High,DKK-ISK_Low,EUR-ISK_Price,EUR-ISK_Open,EUR-ISK_High,EUR-ISK_Low,GBP-ISK_Price,GBP-ISK_Open,GBP-ISK_High,GBP-ISK_Low,INR-ISK_Price,INR-ISK_Open,INR-ISK_High,INR-ISK_Low,JPY-ISK_Price,JPY-ISK_Open,JPY-ISK_High,JPY-ISK_Low,NOK-ISK_Price,NOK-ISK_Open,NOK-ISK_High,NOK-ISK_Low,NZD-ISK_Price,NZD-ISK_Open,NZD-ISK_High,NZD-ISK_Low,PLN-ISK_Price,PLN-ISK_Open,PLN-ISK_High,PLN-ISK_Low,RUB-ISK_Price,RUB-ISK_Open,RUB-ISK_High,RUB-ISK_Low,SEK-ISK_Price,SEK-ISK_Open,SEK-ISK_High,SEK-ISK_Low,USD-ISK_Price,USD-ISK_Open,USD-ISK_High,USD-ISK_Low,DAX_Price,DAX_Open,DAX_High,DAX_Low,DAX_Volume,DJI_Price,DJI_Open,DJI_High,DJI_Low,DJI_Volume,FCHI_Price,FCHI_Open,FCHI_High,FCHI_Low,FCHI_Volume,FTSE_Price,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Volume,IBEX_Price,IBEX_Open,IBEX_High,IBEX_Low,IBEX_Volume,IXIC_Price,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Volume,N225_Price,N225_Open,N225_High,N225_Low,N225_Volume,NOMXIBB_Price,NOMXIBB_Open,NOMXIBB_High,NOMXIBB_Low,NOMXIBB_Volume,NOMXINOM_Price,NOMXINOM_Open,NOMXINOM_High,NOMXINOM_Low,NOMXINOM_Volume,NOMXIREAL_Price,NOMXIREAL_Open,NOMXIREAL_High,NOMXIREAL_Low,NOMXIREAL_Volume,OMXC20_Price,OMXC20_Open,OMXC20_High,OMXC20_Low,OMXC20_Volume,OMXI8_Price,OMXI8_Open,OMXI8_High,OMXI8_Low,OMXI8_Volume,OMXIGI_Price,OMXIGI_Open,OMXIGI_High,OMXIGI_Low,OMXIGI_Volume,OMXIMCPI_Price,OMXIMCPI_Open,OMXIMCPI_High,OMXIMCPI_Low,OMXIMCPI_Volume,OMXIPI_Price,OMXIPI_Open,OMXIPI_High,OMXIPI_Low,OMXIPI_Volume,OMXISCPI_Price,OMXISCPI_Open,OMXISCPI_High,OMXISCPI_Low,OMXISCPI_Volume,OMXS30_Price,OMXS30_Open,OMXS30_High,OMXS30_Low,OMXS30_Volume,PSI20_Price,PSI20_Open,PSI20_High,PSI20_Low,PSI20_Volume,SSMI_Price,SSMI_Open,SSMI_High,SSMI_Low,SSMI_Volume,STOXX50E_Price,STOXX50E_Open,STOXX50E_High,STOXX50E_Low,STOXX50E_Volume,VIX_Price,VIX_Open,VIX_High,VIX_Low,VIX_Volume,EIK_Price,EIK_Volume,EIM_Price,EIM_Volume,GRND_Price,GRND_Volume,HAGA_Price,HAGA_Volume,ICEAIR_Price,ICEAIR_Volume,MARL_Price,MARL_Volume,N1_Price,N1_Volume,NYHR_Price,NYHR_Volume,OSSRu_Price,OSSRu_Volume,REGINN_Price,REGINN_Volume,REITIR_Price,REITIR_Volume,SIMINN_Price,SIMINN_Volume,SJOVA_Price,SJOVA_Volume,SKEL_Price,SKEL_Volume,TM_Price,TM_Volume,VIS_Price,VIS_Volume,VOICE_Price,VOICE_Volume
2014-01-24,99.64,100.39,100.72,99.08,103.48,103.13,103.92,102.81,128.26,127.53,128.63,127.42,18.81,19.05,19.07,18.81,21.031999999999996,21.015,21.104,20.987,156.94,156.81,157.42,156.64,189.14,190.5,191.43,188.79,1.8294,1.8556,1.8617,1.8285,1.1217,1.1086,1.1239,1.1057,18.68,18.8,18.86,18.57,94.24,95.03,95.39,93.97,37.39,37.47,37.64,37.08,3.325,3.3511,3.3649,3.3073,17.8155,17.869,17.9135,17.67,114.745,114.5,114.975,114.22,9392.02,9646.65,9664.24,9374.08,125.92M,15879.11,16203.29,16203.29,15879.11,141.45M,4161.47,4283.6,4292.14,4154.95,181.13M,6663.74,6773.28,6784.42,6654.86,844.75M,9868.9,10214.7,10240.8,9835.5,531.98M,4128.17,4194.97,4197.93,4128.17,606.96M,15391.56,15473.57,15485.02,15288.32,221.01K,,,,,,,,,,,,,,,,639.54,647.3,652.29,639.0,-,1287.34,1303.84,1303.84,1285.57,-,399.34,402.49,402.49,398.64,-,58.04,58.78,58.78,57.97,-,888.26,895.27,895.27,886.7,-,181.9,180.81,181.9,180.67,-,1318.53,1340.14,1344.69,1318.48,104.41M,6773.5,6870.04,6876.42,6699.16,676.22M,8201.5,8375.47,8380.68,8198.1,63.51M,3028.2,3115.95,3123.55,3023.71,98.14M,18.14,14.95,18.14,14.92,-,,,254.0,127904.0,25.5,55000.0,43.45,85743.0,19.25,3360667.0,128.0,3165861.0,19.0,32130834.0,3.65,0.0,245.0,11735.0,16.0,717073.0,,,,,,,,,31.4,2699380.0,10.86,18170000.0,30.6,200000.0
2014-01-26,,,,,,,,,,,,,18.99,18.99,18.99,18.99,,,,,,,,,,,,,1.8307,1.8307,1.8307,1.8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8201.5,8201.5,8201.5,8201.5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,100.35,99.55,100.65,99.39,103.3,103.35,104.22,103.14,128.11,128.08,128.38,127.66,18.98,18.99,18.99,18.81,21.043000000000003,20.996,21.068,20.982,157.0,156.67,157.14,156.59,190.445,188.82,190.585,188.72,1.8093,1.8307,1.8339,1.8076,1.1198,1.119,1.1269,1.1139,18.68,18.67,18.72,18.5,94.54,94.25,94.95,93.88,37.3,37.25,37.49,36.93,3.3106,3.3185,3.3377,3.2844,17.886,17.820999999999998,17.89,17.743,114.835,114.57,114.995,114.37,9349.22,9389.17,9402.72,9310.99,112.55M,15837.88,15879.05,15942.77,15783.55,127.54M,4144.56,4166.28,4172.28,4137.96,138.82M,6550.66,6663.74,6665.39,6539.33,985.29M,9758.4,9877.0,9915.9,9725.7,380.96M,4083.61,4132.22,4136.46,4052.63,579.54M,15005.73,15091.45,15109.68,14933.55,223.88K,,,,,,,,,,,,,,,,624.85,634.89,635.45,623.18,-,1267.14,1287.34,1287.34,1266.27,-,392.75,400.39,400.39,392.36,-,56.92,58.24,58.24,56.87,-,873.61,890.59,890.59,872.74,-,180.41,181.99,181.99,179.98,-,1317.24,1317.9,1318.85,1307.83,113.30M,6689.19,6777.84,6777.84,6656.53,505.81M,8132.16,8179.25,8182.14,8105.56,56.59M,3014.62,3032.15,3041.19,3006.74,74.04M,17.42,17.29,18.99,16.85,-,,,252.0,93877.0,25.5,0.0,43.0,1593805.0,19.0,6200718.0,124.0,1321757.0,18.65,5528775.0,3.65,3605.0,239.0,44000.0,15.95,598709.0,,,,,,,,,31.3,865591.0,10.7,9369465.0,29.8,2916457.0
2014-01-28,100.73,100.2,101.38,100.05,102.91,103.18,103.72,102.42,127.89,127.95,128.2,127.36,18.99,18.98,18.99,18.82,21.0235,21.013,21.0595,20.96,156.855,156.81,157.065,156.43,190.245,190.24,190.965,189.76,1.8418,1.8093,1.8418,1.8093,1.1144,1.1185,1.1204,1.1117,18.73,18.65,18.74,18.6,94.75,94.39,95.45,94.23,37.35,37.23,37.58,37.13,3.2986,3.3066,3.3356,3.2885,17.875999999999998,17.862000000000002,17.934,17.727999999999998,114.75,114.71,115.13,114.5,9406.91,9405.53,9427.59,9345.76,99.32M,15928.56,15840.84,15945.89,15840.84,89.11M,4185.29,4171.48,4198.2,4153.82,124.49M,6572.33,6550.66,6590.66,6550.65,675.70M,9879.1,9838.7,9922.8,9802.5,298.26M,4097.96,4067.86,4099.81,4067.69,496.49M,14980.16,15038.64,15088.12,14952.83,183.07K,,,,,,,,,,,,,,,,628.72,624.41,630.58,624.41,-,1265.79,1265.91,1280.16,1265.79,-,392.51,392.69,395.2,392.29,-,56.96,56.87,57.42,56.87,-,873.08,873.48,879.06,872.58,-,179.63,180.31,180.31,179.5,-,1318.41,1318.73,1321.3,1309.22,131.07M,6800.14,6734.95,6805.26,6730.1,618.70M,8186.62,8131.87,8222.74,8130.69,54.66M,3038.6,3024.8,3047.75,3017.82,61.72M,15.8,17.27,17.28,15.8,-,,,251.0,102240.0,25.5,0.0,42.6,9896805.0,18.9,20410316.0,126.0,1277359.0,18.7,339127.0,3.65,0.0,239.0,0.0,15.875,12000000.0,,,,,,,,,31.05,350000.0,10.6,503145.0,29.6,2340000.0
2014-01-29,100.5,100.59,101.38,100.2,102.91,102.74,103.83,102.4,128.57,127.72,128.73,127.35,18.99,18.99,18.99,18.84,21.0505,20.994,21.0915,20.976999999999997,157.1,156.66,157.33,156.59,190.435,190.0,191.025,189.85,1.8409,1.8418,1.851,1.8247,1.124,1.113,1.1301,1.1088,18.65,18.7,18.76,18.52,94.44,94.63,95.59,93.85,37.18,37.29,37.66,37.03,3.2767,3.2934,3.333,3.2528,17.822,17.85,17.919,17.749000000000002,114.98,114.62,115.43,114.48,9336.73,9507.35,9537.63,9221.3,126.38M,15738.79,15927.08,15927.08,15708.98,109.59M,4156.98,4220.74,4245.96,4106.53,156.70M,6544.28,6572.33,6645.23,6482.74,990.21M,9896.2,9986.1,10054.1,9716.5,368.66M,4051.43,4060.61,4091.27,4044.76,555.45M,15383.91,15164.34,15383.91,15159.92,164.80K,,,,,,,,,,,,,,,,624.16,633.66,637.27,620.95,-,1267.19,1267.91,1270.56,1266.49,-,390.37,392.54,393.41,390.21,-,56.57,57.03,57.1,56.56,-,868.31,873.13,875.07,867.94,-,179.31,179.67,180.2,179.12,-,1310.13,1324.93,1327.25,1295.61,166.80M,6784.82,6879.26,6920.53,6681.03,624.19M,8135.81,8230.34,8249.04,8080.47,58.44M,3011.45,3054.64,3076.96,2974.25,76.88M,17.35,17.95,18.04,16.71,-,,,248.5,282700.0,25.5,0.0,43.0,2005093.0,19.0,1402053.0,126.0,21415.0,18.65,1613115.0,3.65,0.0,232.0,93645.0,15.875,0.0,,,,,,,,,30.85,988405.0,10.55,10153091.0,29.65,967000.0
2014-01-30,101.92,100.36,101.97,100.09,103.87,102.81,103.91,102.64,128.37,128.38,128.67,127.89,19.07,18.99,19.07,18.93,21.0505,21.023000000000003,21.0805,20.971,157.09,156.9,157.26,156.56,191.04,190.19,191.28,189.65,1.8494,1.8409,1.8532,1.8248,1.1281,1.1223,1.1315,1.1209,18.54,18.62,18.69,18.44,94.64,94.33,94.73,93.76,37.12,37.11,37.34,36.86,3.3176,3.2723,3.3313,3.2509,17.7825,17.797,17.8705,17.697,115.885,114.86,116.005,114.82,9373.48,9343.51,9415.48,9266.95,97.75M,15848.61,15743.03,15907.53,15733.27,92.10M,4180.02,4160.21,4195.54,4123.66,110.02M,6538.45,6544.28,6573.92,6503.25,755.89M,9964.5,9890.7,9995.5,9775.7,311.98M,4123.12,4098.81,4135.84,4094.17,507.59M,15007.06,15112.7,15112.7,14853.83,221.22K,,,,,,,,,,,,,,,,638.76,619.9,640.74,618.14,-,1278.58,1267.33,1278.58,1265.97,-,392.74,390.38,392.74,390.38,-,56.98,56.89,56.98,56.71,-,873.58,868.33,873.59,868.33,-,179.85,179.33,180.02,178.8,-,1302.83,1302.1,1311.12,1297.52,133.53M,6764.94,6767.37,6799.08,6679.03,636.15M,8204.96,8070.74,8209.1,8067.28,41.55M,3027.3,3011.31,3041.05,2985.7,56.75M,17.29,16.37,17.39,15.96,-,,,247.5,621569.0,25.5,0.0,43.2,2093470.0,19.3,42095525.0,127.75,1540748.0,18.8,8904080.0,3.65,0.0,232.0,0.0,15.85,1845783.0,,,,,,,,,30.75,953651.0,10.65,18080096.0,30.0,1000393.0
2014-01-31,101.63,101.71,102.21,100.53,104.3,103.69,104.62,103.15,128.06,128.15,128.54,127.56,19.12,19.06,19.12,19.06,20.9815,21.014,21.0685,20.919,156.55,156.84,157.13,156.16,190.775,190.74,191.515,190.03,1.8544,1.8506,1.8544,1.8394,1.1376,1.1262,1.1387,1.1238,18.48,18.5,18.57,18.37,93.89,94.47,94.78,93.43,36.82,37.04,37.21,36.67,3.2998,3.3112,3.3165,3.2703,17.7275,17.754,17.8005,17.636,116.075,115.7,116.285,115.53,9306.48,9339.84,9346.79,9166.05,126.86M,15698.85,15847.19,15847.19,15617.55,137.09M,4165.72,4194.72,4189.05,4098.71,144.40M,6510.44,6538.45,6548.46,6421.26,751.20M,9920.2,9974.4,9993.2,9761.8,343.62M,4103.88,4068.63,4124.92,4067.61,617.34M,14914.53,15132.23,15143.88,14764.57,217.44K,,,,,,,,,,,,,,,,647.19,646.19,647.24,641.87,-,1283.44,1278.9,1287.46,1277.93,-,396.44,392.73,397.67,392.73,-,57.67,56.98,57.87,56.98,-,881.8,873.55,884.11,873.55,-,180.16,179.92,180.67,179.92,-,1304.45,1305.78,1306.29,1292.04,127.96M,6696.67,6770.23,6794.23,6641.83,447.02M,8191.33,8184.64,8198.67,8084.83,54.82M,3013.96,3023.86,3026.84,2963.23,73.85M,18.41,18.71,18.99,17.27,-,,,247.0,214787.0,25.5,0.0,43.2,0.0,19.65,22241477.0,126.5,316100.0,18.85,4088502.0,3.65,0.0,241.0,396978.0,15.9,2500000.0,,,,,,,,,30.9,1824915.0,10.7,673796.0,29.9,400000.0
2014-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5,461058.0,22.0,0.0,38.65,3588834.0,18.75,27131961.0,138.0,3489000.0,18.85,4848751.0,3.65,0.0,229.0,0.0,15.8,3388395.0,,,,,,,,,32.1,820310.0,10.95,9489961.0,27.9,3042212.0
2014-02-02,,,,,,,,,,,,,19.12,19.12,19.12,19.12,,,,,,,,,,,,,1.8536,1.8538,1.8538,1.8536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03,101.2,101.43,102.27,100.88,104.01,104.09,104.96,103.83,128.36,127.81,128.45,127.68,19.11,19.12,19.12,18.97,20.9585,20.948,21.0005,20.904,156.395,156.4,156.655,156.04,188.54,190.62,190.95,188.16,1.8421,1.8536,1.8555,1.8393,1.145,1.1355,1.1479,1.1318,18.39,18.46,18.55,18.35,93.5,93.66,94.34,93.24,36.84,36.75,37.11,36.6,3.2614,3.2946,3.3068,3.2515,17.6635,17.703,17.8105,17.624000000000002,115.635,115.9,116.175,115.42,9186.52,9318.77,9357.58,9173.56,105.55M,15372.8,15697.69,15708.54,15356.17,151.05M,4107.75,4160.28,4184.95,4104.66,119.65M,6465.66,6510.44,6538.3,6459.95,829.89M,9725.4,9911.5,9980.1,9712.5,280.16M,3996.96,4105.06,4113.55,3989.95,662.97M,14619.13,14788.56,14846.93,14615.05,202.85K,,,,,,,,,,,,,,,,647.86,652.15,656.62,646.35,-,1281.41,1283.44,1290.68,1279.14,-,397.74,396.39,399.6,395.61,-,57.98,57.67,58.33,57.56,-,884.7,881.7,888.84,879.95,-,179.66,180.08,180.09,179.62,-,1285.91,1302.8,1312.32,1285.21,107.80M,6602.99,6698.48,6734.63,6594.45,388.85M,8107.02,8201.94,8244.54,8096.03,52.32M,2963.96,3012.25,3026.9,2961.34,70.33M,21.44,18.57,21.48,18.34,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04,103.3,101.09,103.56,100.88,104.41,103.84,104.88,103.82,128.06,128.18,128.44,127.6,19.09,19.11,19.11,18.95,20.9625,20.932,20.9875,20.903000000000002,156.455,156.19,156.585,156.04,188.93,188.32,189.33,187.62,1.857,1.8421,1.8583,1.8421,1.1384,1.1433,1.1481,1.1367,18.42,18.36,18.44,18.31,95.4,93.36,95.62,93.02,37.15,36.77,37.23,36.63,3.3043,3.2563,3.3108,3.2482,17.75,17.639,17.769000000000002,17.625999999999998,115.725,115.52,115.985,115.41,9127.91,9126.46,9166.98,9071.25,114.60M,15445.24,15372.93,15481.85,15356.62,124.11M,4117.45,4092.14,4132.29,4080.6,135.70M,6449.27,6465.66,6478.16,6416.72,922.89M,9754.3,9684.7,9814.2,9654.8,306.71M,4031.52,4019.44,4044.2,4004.58,561.05M,14008.47,14353.33,14355.92,14008.47,294.25K,,,,,,,,,,,,,,,,638.91,640.85,643.54,636.54,-,1288.42,1284.6,1288.83,1280.51,-,398.18,398.29,399.75,397.46,-,58.12,58.09,58.42,57.94,-,885.69,885.92,889.18,884.08,-,179.2,179.66,179.71,179.11,-,1280.99,1279.29,1283.9,1275.77,94.80M,6707.53,6507.0,6711.98,6504.58,647.20M,8092.53,8076.17,8121.89,8053.74,76.07M,2962.49,2957.72,2976.12,2944.13,67.66M,19.11,19.99,20.07,18.44,-,,,239.0,311608.0,30.0,0.0,41.75,92637.0,17.6,8809410.0,104.0,108329.0,16.5,3487728.0,3.49,5046.0,250.0,6674.0,16.5,0.0,,,,,,,,,29.4,2532052.0,9.6,9912755.0,31.5,900000.0
2014-02-05,103.06,103.16,103.62,102.59,104.38,104.3,104.96,103.71,128.06,127.88,128.4,127.64,19.12,19.09,19.12,19.09,20.98,20.938000000000002,21.009,20.899,156.575,156.27,156.715,156.03,188.675,188.71,189.385,187.57,1.8559,1.857,1.8586,1.8479,1.1404,1.1371,1.1469,1.1358,18.56,18.39,18.59,18.36,95.03,95.24,95.58,94.43,37.36,37.09,37.42,37.03,3.3181,3.2996,3.3433,3.2957,17.73,17.727999999999998,17.778,17.643,115.685,115.6,115.985,115.23,9116.32,9105.28,9154.72,9080.87,95.61M,15440.23,15443.0,15478.21,15340.69,105.13M,4117.79,4111.67,4136.61,4098.69,123.52M,6457.89,6449.27,6483.73,6423.79,810.17M,9775.0,9752.4,9837.5,9700.4,267.97M,4011.55,4015.5,4026.28,3968.19,535.25M,14180.38,14213.1,14245.06,13995.86,280.22K,,,,,,,,,,,,,,,,650.67,641.34,651.76,641.03,-,1289.02,1288.09,1292.61,1285.97,-,400.57,398.19,400.98,396.73,-,58.83,58.12,58.9,57.98,-,890.99,885.7,891.92,882.46,-,176.97,179.22,180.13,176.97,-,1292.46,1289.18,1295.81,1283.96,124.08M,6722.59,6702.4,6765.22,6683.88,398.79M,8112.96,8096.82,8137.41,8078.81,51.50M,2962.51,2956.11,2976.36,2947.62,60.30M,19.95,19.59,20.72,19.13,-,,,251.0,322295.0,27.3,4115046.0,42.0,1250000.0,17.0,18767561.0,108.5,2004390.0,17.75,10613125.0,3.77,400000.0,280.0,32938.0,16.45,2568293.0,,,,,12.95,5173689.0,,,28.75,12307600.0,9.07,8534786.0,31.95,706367.0
2014-02-06,103.25,102.9,104.12,102.86,104.14,104.19,104.91,103.28,127.93,127.82,128.42,127.52,19.09,19.11,19.11,19.09,20.993000000000002,20.947,21.022,20.893,156.66,156.31,156.82,155.94,188.155,188.37,188.945,187.13,1.8592,1.8559,1.8633,1.8499,1.129,1.1383,1.1438,1.1259,18.55,18.53,18.65,18.45,95.08,94.85,95.63,94.44,37.5,37.29,37.53,37.07,3.3192,3.3126,3.339,3.2910000000000004,17.7235,17.699,17.8405,17.663,115.275,115.5,115.975,114.79,9256.58,9166.46,9274.46,9128.97,122.69M,15628.53,15443.83,15632.09,15443.0,106.98M,4188.1,4138.97,4200.58,4122.75,234.83M,6558.28,6457.89,6566.01,6457.89,815.15M,9964.6,9840.7,9983.7,9807.2,393.67M,4057.12,4022.66,4064.06,4022.17,480.95M,14155.12,14233.42,14308.07,14155.12,192.93K,,,,,,,,,,,,,,,,661.01,654.88,662.68,653.4,-,1284.39,1290.8,1290.8,1281.1,-,402.63,402.42,402.75,398.6,-,59.22,59.2,59.25,58.45,-,895.57,895.12,895.84,886.62,-,177.13,176.98,177.13,176.53,-,1308.14,1302.01,1313.83,1298.03,157.53M,6888.4,6754.64,6888.4,6749.19,550.60M,8218.44,8133.41,8236.29,8110.97,59.83M,3010.79,2968.63,3017.85,2965.71,80.26M,17.23,19.09,19.09,17.09,-,,,232.0,494087.0,26.75,61174073.0,45.0,3586894.0,17.9,46597463.0,107.0,3344715.0,16.7,4136996.0,4.1,0.0,280.0,48432.0,16.2,10031759.0,,,,,12.7,3669235.0,,,26.0,6289850.0,9.2,208223645.0,31.15,672000.0
2014-02-07,102.78,103.06,103.63,102.63,104.0,103.94,104.97,103.78,127.77,127.72,128.68,127.4,19.02,19.09,19.09,19.02,20.964000000000002,20.959,21.069000000000003,20.908,156.45,156.4,157.19,156.06,188.305,187.87,189.065,187.64,1.8557,1.8592,1.8603,1.8506,1.1212,1.127,1.1361,1.1193,18.58,18.51,18.66,18.48,95.16,94.91,95.54,94.45,37.47,37.42,37.59,37.15,3.3016,3.3124,3.3348,3.2948,17.694000000000003,17.692999999999998,17.754,17.614,114.74,115.09,115.49,114.6,9301.92,9275.38,9323.24,9223.21,89.00M,15794.08,15630.64,15798.51,15625.53,105.78M,4228.18,4198.77,4228.9,4171.68,139.52M,6571.68,6558.28,6596.28,6540.81,708.47M,10072.4,9996.0,10086.7,9910.7,328.60M,4125.86,4081.82,4126.51,4069.93,532.90M,14462.41,14387.11,14471.95,14356.59,186.13K,,,,,,,,,,,,,,,,669.3,660.88,669.77,659.51,-,1253.26,1266.35,1266.76,1252.2,-,396.82,399.49,399.88,396.63,-,58.18,58.61,58.72,58.15,-,882.65,888.6,889.46,882.24,-,176.23,177.08,177.08,176.21,-,1313.2,1314.26,1315.41,1308.33,123.71M,6928.19,6932.61,6955.47,6869.55,329.05M,8318.6,8250.88,8318.6,8229.43,49.45M,3038.49,3013.63,3039.98,2996.26,63.70M,15.29,16.15,16.31,15.09,-,,,230.75,358059.0,28.7,2795819.0,43.2,4657500.0,16.87,10265000.0,103.5,106598.0,16.45,2496432.0,4.2,35000.0,277.0,763.0,15.8,1500000.0,,,,,12.25,28056595.0,,,24.2,4606000.0,8.5,13550000.0,30.5,0.0
2014-02-09,,,,,,,,,,,,,19.02,19.02,19.02,19.02,,,,,,,,,,,,,1.8576,1.8575,1.8576,1.8575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,174000.0,29.9,28659.0,44.8,3710812.0,18.0,3541634.0,102.5,202258.0,18.6,12863504.0,4.8,0.0,321.0,962.0,15.7,1500000.0,,,,,12.36,320010.0,,,24.6,3292742.0,8.31,8482264.0,32.5,319476.0
2014-02-10,102.53,102.74,103.07,102.01,103.63,103.9,104.22,103.43,127.72,127.66,128.15,127.43,18.94,19.02,19.04,18.94,20.9495,20.938000000000002,20.9925,20.894000000000002,156.35,156.31,156.67,155.96,187.91,188.16,188.7,187.54,1.8392,1.8576,1.8603,1.8387,1.1204,1.1204,1.1253,1.1179,18.69,18.57,18.75,18.5,94.73,95.06,95.35,94.51,37.41,37.37,37.51,37.19,3.2969999999999997,3.2982,3.3136,3.2841,17.68,17.668,17.746,17.624000000000002,114.57,114.69,115.01,114.39,9289.86,9331.71,9346.13,9280.18,59.60M,15801.79,15793.63,15801.79,15733.69,84.11M,4237.13,4247.58,4251.38,4229.07,101.80M,6591.55,6571.68,6597.0,6565.3,593.69M,9982.7,10114.2,10117.8,9943.8,232.43M,4148.17,4125.12,4148.3,4122.61,467.91M,14718.34,14647.83,14725.92,14568.3,149.77K,,,,,,,,,,,,,,,,673.93,671.39,674.76,669.05,-,1258.05,1253.26,1261.22,1253.17,-,397.87,396.85,398.49,396.85,-,58.36,58.18,58.51,58.18,-,885.0,882.72,886.38,882.72,-,176.49,176.29,176.93,175.96,-,1318.65,1317.31,1319.41,1313.42,81.94M,6921.8,6963.8,6973.12,6880.6,260.73M,8324.85,8356.52,8359.78,8306.2,37.36M,3032.53,3049.35,3049.96,3026.67,41.39M,15.26,15.63,15.76,15.1,-,,,226.0,1059159.0,31.4,2732618.0,44.7,176246.0,17.5,2139346.0,105.5,9092.0,19.3,4679700.0,5.95,0.0,330.0,0.0,15.2,0.0,,,,,11.81,38132.0,,,23.3,49512.0,8.22,367276.0,32.9,3650000.0
2014-02-11,103.56,102.38,103.62,102.29,104.11,103.5,104.17,102.94,127.55,127.55,127.96,127.12,18.87,18.96,18.96,18.87,20.943,20.924,20.983,20.873,156.275,156.14,156.535,155.8,188.49,187.67,188.64,187.29,1.844,1.8392,1.8477,1.8358,1.1164,1.1191,1.1222,1.1115,18.7,18.67,18.72,18.61,95.35,94.6,95.54,94.52,37.44,37.36,37.47,37.16,3.2981,3.2918,3.3003,3.2767,17.7965,17.663,17.8025,17.63,114.585,114.45,114.675,114.03,9478.77,9338.8,9478.77,9338.01,76.25M,15994.77,15804.17,16027.19,15803.4,95.93M,4283.32,4251.29,4283.32,4247.37,137.94M,6672.66,6591.55,6672.66,6591.55,934.91M,10091.2,10044.8,10091.2,9985.0,313.94M,4191.05,4154.65,4198.51,4153.1,478.48M,,,,,,,,,,,,,,,,,,,,,674.59,674.92,675.46,671.01,-,1264.01,1267.6,1274.14,1260.48,-,399.48,399.54,400.84,397.2,-,58.69,58.68,58.93,58.28,-,888.57,888.72,891.6,883.51,-,176.3,176.49,176.49,175.89,-,1335.12,1323.57,1335.12,1322.52,85.67M,7014.25,6952.35,7014.25,6949.92,189.09M,8361.52,8338.04,8361.52,8316.06,44.79M,3077.08,3039.08,3077.08,3039.08,45.11M,14.51,15.29,15.29,14.08,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
