"DateTime","Icelandair Group Verð ","Icelandair Group Magn"
"2012-03-19 18:00:00",5.95,10081681
"2012-03-20 18:00:00",5.92,8100000
"2012-03-21 18:00:00",5.9,11738847
"2012-03-22 18:00:00",5.9,19580000
"2012-03-23 18:00:00",5.91,2507957
"2012-03-26 18:00:00",5.95,23530000
"2012-03-27 18:00:00",5.88,10043557
"2012-03-28 18:00:00",5.99,20271971
"2012-03-29 18:00:00",6.03,12600000
"2012-03-30 18:00:00",6.1,8632786
"2012-04-02 18:00:00",6.1,36000
"2012-04-03 18:00:00",6.13,5225197
"2012-04-04 18:00:00",6.13,849031
"2012-04-10 18:00:00",6.17,5818791
"2012-04-11 18:00:00",6.3,5172800
"2012-04-12 18:00:00",6.4,14767500
"2012-04-13 18:00:00",6.43,8200142
"2012-04-16 18:00:00",6.37,11056571
"2012-04-17 18:00:00",6.26,4414759
"2012-04-18 18:00:00",6.32,3604747
"2012-04-20 18:00:00",6.34,4000000
"2012-04-23 18:00:00",6.31,462115
"2012-04-24 18:00:00",6.21,13000000
"2012-04-25 18:00:00",6.22,18533113
"2012-04-26 18:00:00",6.25,6900000
"2012-04-27 18:00:00",6.32,18023487
"2012-04-30 18:00:00",6.28,7405250
"2012-05-02 18:00:00",6.28,4568300
"2012-05-03 18:00:00",6.23,10901170
"2012-05-04 18:00:00",6.24,239183
"2012-05-07 18:00:00",6.53,15161107
"2012-05-08 18:00:00",6.59,23149207
"2012-05-09 18:00:00",6.6,0
"2012-05-10 18:00:00",6.56,2500000
"2012-05-11 18:00:00",6.48,13741107
"2012-05-14 18:00:00",6.5,2018452
"2012-05-15 18:00:00",6.51,8904615
"2012-05-16 18:00:00",6.5,8528153
"2012-05-18 18:00:00",6.3,22142000
"2012-05-21 18:00:00",6.38,13500000
"2012-05-22 18:00:00",6.47,6000000
"2012-05-23 18:00:00",6.48,1000000
"2012-05-24 18:00:00",6.48,0
"2012-05-25 18:00:00",6.53,6000000
"2012-05-29 18:00:00",6.6,7359000
"2012-05-30 18:00:00",6.56,190109
"2012-05-31 18:00:00",6.6,2789359
"2012-06-01 18:00:00",6.56,2016000
"2012-06-04 18:00:00",6.5,1112707
"2012-06-05 18:00:00",6.57,1515000
"2012-06-06 18:00:00",6.6,1300000
"2012-06-07 18:00:00",6.66,9817000
"2012-06-08 18:00:00",6.66,0
"2012-06-11 18:00:00",6.61,46000
"2012-06-12 18:00:00",6.56,4595244
"2012-06-13 18:00:00",6.64,13626000
"2012-06-14 18:00:00",6.63,1000000
"2012-06-15 18:00:00",6.59,9690000
"2012-06-18 18:00:00",6.51,250000
"2012-06-19 18:00:00",6.55,3530182
"2012-06-20 18:00:00",6.35,18316955
"2012-06-21 18:00:00",6.4,11000000
"2012-06-22 18:00:00",6.45,4110000
"2012-06-25 18:00:00",6.42,521467583
"2012-06-26 18:00:00",6.41,14383461
"2012-06-27 18:00:00",6.49,7411162
"2012-06-28 18:00:00",6.63,13378998
"2012-06-29 18:00:00",6.61,31731838
"2012-07-02 18:00:00",6.68,1077164
"2012-07-03 18:00:00",6.66,1539000
"2012-07-04 18:00:00",6.66,7959672
"2012-07-05 18:00:00",6.76,19455328
"2012-07-06 18:00:00",6.825,8257964
"2012-07-09 18:00:00",6.8,4122198
"2012-07-10 18:00:00",6.74,7931309
"2012-07-11 18:00:00",6.73,1253000
"2012-07-12 18:00:00",6.7,6672888
"2012-07-13 18:00:00",6.73,2000000
"2012-07-16 18:00:00",6.7,7000000
"2012-07-17 18:00:00",6.74,1914361
"2012-07-18 18:00:00",6.66,310000
"2012-07-19 18:00:00",6.65,128347
"2012-07-20 18:00:00",6.7,243704
"2012-07-23 18:00:00",6.65,850000
"2012-07-24 18:00:00",6.66,179487
"2012-07-25 18:00:00",6.66,548250
"2012-07-26 18:00:00",6.74,7801000
"2012-07-27 18:00:00",6.67,300000
"2012-07-30 18:00:00",6.68,4179393
"2012-07-31 18:00:00",6.68,200000
"2012-08-01 18:00:00",6.75,2140983
"2012-08-02 18:00:00",6.8,9432743
"2012-08-03 18:00:00",6.85,2109000
"2012-08-07 18:00:00",6.73,11604367
"2012-08-08 18:00:00",6.79,9011111
"2012-08-09 18:00:00",6.79,17096451
"2012-08-10 18:00:00",6.8,2730256
"2012-08-13 18:00:00",7.02,21520137
"2012-08-14 18:00:00",6.96,480669
"2012-08-15 18:00:00",7,5620456
"2012-08-16 18:00:00",7.02,2117094
"2012-08-17 18:00:00",7.02,5509950
"2012-08-20 18:00:00",7.02,6150000
"2012-08-21 18:00:00",7.06,5254621
"2012-08-22 18:00:00",7.06,140000
"2012-08-23 18:00:00",7.05,9832300
"2012-08-24 18:00:00",7.11,10224085
"2012-08-27 18:00:00",7.1,29055802
"2012-08-28 18:00:00",7.1,23814189
"2012-08-29 18:00:00",7.08,1100000
"2012-08-30 18:00:00",7.1,8656000
"2012-08-31 18:00:00",7.12,140000
"2012-09-03 18:00:00",7.01,13419045
"2012-09-04 18:00:00",6.9,15837678
"2012-09-05 18:00:00",6.98,6211792
"2012-09-06 18:00:00",7.04,2411679
"2012-09-07 18:00:00",7.07,5760708
"2012-09-10 18:00:00",7.08,826000
"2012-09-11 18:00:00",7.02,1149284
"2012-09-12 18:00:00",6.96,6230000
"2012-09-13 18:00:00",7,113000
"2012-09-14 18:00:00",7.02,5081530
"2012-09-17 18:00:00",7.02,60000
"2012-09-18 18:00:00",6.995,29121095
"2012-09-19 18:00:00",7.03,40000
"2012-09-20 18:00:00",7.07,5000000
"2012-09-21 18:00:00",7.03,2991745
"2012-09-24 18:00:00",7.03,2151543
"2012-09-25 18:00:00",7.1,8310353
"2012-09-26 18:00:00",7.21,27104476
"2012-09-27 18:00:00",7.13,15396554
"2012-09-28 18:00:00",7.13,4500000
"2012-10-01 18:00:00",7.1,388458835
"2012-10-02 18:00:00",7.15,1199345
"2012-10-03 18:00:00",7.15,6121067
"2012-10-04 18:00:00",7.11,10759775
"2012-10-05 18:00:00",7.01,12145000
"2012-10-08 18:00:00",7.06,7090000
"2012-10-09 18:00:00",7.03,2180000
"2012-10-10 18:00:00",7.03,18627
"2012-10-11 18:00:00",7.09,157743
"2012-10-12 18:00:00",7.09,5500000
"2012-10-15 18:00:00",7.09,140845
"2012-10-16 18:00:00",7,11515000
"2012-10-17 18:00:00",7,5000000
"2012-10-18 18:00:00",7.04,8307000
"2012-10-19 18:00:00",7.08,6000000
"2012-10-22 18:00:00",7.08,2000000
"2012-10-23 18:00:00",7.36,75056386
"2012-10-24 18:00:00",7.46,36207203
"2012-10-25 18:00:00",7.43,37019500
"2012-10-26 18:00:00",7.44,0
"2012-10-29 18:00:00",7.48,12384016
"2012-10-30 18:00:00",7.49,2705000
"2012-10-31 18:00:00",7.49,37830000
"2012-11-01 18:00:00",7.41,14888133
"2012-11-02 18:00:00",7.41,9266000
"2012-11-05 18:00:00",7.43,3094709
"2012-11-06 18:00:00",7.4,650000
"2012-11-07 18:00:00",7.45,27935111
"2012-11-08 18:00:00",7.52,14694554
"2012-11-09 18:00:00",7.53,4201321
"2012-11-12 18:00:00",7.66,366152374
"2012-11-13 18:00:00",7.87,67180973
"2012-11-14 18:00:00",7.9,7753671
"2012-11-15 18:00:00",7.8,12911667
"2012-11-16 18:00:00",7.85,6893908
"2012-11-19 18:00:00",7.82,19142547
"2012-11-20 18:00:00",7.82,173326527
"2012-11-21 18:00:00",7.85,49600000
"2012-11-22 18:00:00",7.84,15244390
"2012-11-23 18:00:00",7.85,2012739
"2012-11-26 18:00:00",7.78,28083437
"2012-11-27 18:00:00",7.7,2390700
"2012-11-28 18:00:00",7.67,2064755
"2012-11-29 18:00:00",7.66,45650701
"2012-11-30 18:00:00",7.7,10467937
"2012-12-03 18:00:00",7.7,3250000
"2012-12-04 18:00:00",7.67,4569794
"2012-12-05 18:00:00",7.67,21614038
"2012-12-06 18:00:00",7.68,19291411
"2012-12-07 18:00:00",7.67,693678
"2012-12-10 18:00:00",7.72,17550000
"2012-12-11 18:00:00",7.74,16645807
"2012-12-12 18:00:00",7.8,893992
"2012-12-13 18:00:00",7.8,8227390
"2012-12-14 18:00:00",7.8,0
"2012-12-17 18:00:00",7.95,23086099
"2012-12-18 18:00:00",8.03,17937877
"2012-12-19 18:00:00",8.11,23526129
"2012-12-20 18:00:00",8.24,100338598
"2012-12-21 18:00:00",8.2,12548000
"2012-12-27 18:00:00",8.21,33071731
"2012-12-28 18:00:00",8.22,9100733
"2013-01-02 18:00:00",8.28,9765381
"2013-01-03 18:00:00",8.48,44935266
"2013-01-04 18:00:00",8.52,70183631
"2013-01-07 18:00:00",8.8,48998801
"2013-01-08 18:00:00",8.77,54125005
"2013-01-09 18:00:00",8.83,5443500
"2013-01-10 18:00:00",9.2,66392282
"2013-01-11 18:00:00",9.35,31950773
"2013-01-14 18:00:00",9.49,27313114
"2013-01-15 18:00:00",9.49,24575670
"2013-01-16 18:00:00",9.75,123828984
"2013-01-17 18:00:00",9.77,47815539
"2013-01-18 18:00:00",9.64,58617887
"2013-01-21 18:00:00",9.5,10653157
"2013-01-22 18:00:00",9.48,13988827
"2013-01-23 18:00:00",9.51,3686768
"2013-01-24 18:00:00",9.42,30604806
"2013-01-25 18:00:00",9.36,20292738
"2013-01-28 18:00:00",9.65,63823446
"2013-01-29 18:00:00",9.58,6711609
"2013-01-30 18:00:00",9.82,26129164
"2013-01-31 18:00:00",9.75,31168617
"2013-02-01 18:00:00",9.99,31680339
"2013-02-04 18:00:00",9.91,3111547
"2013-02-05 18:00:00",10.1,47831908
"2013-02-06 18:00:00",10.25,22036085
"2013-02-07 18:00:00",10.31,38667598
"2013-02-08 18:00:00",10.57,33661415
"2013-02-11 18:00:00",10.68,27828227
"2013-02-12 18:00:00",10.77,46319189
"2013-02-13 18:00:00",10.88,43891397
"2013-02-14 18:00:00",11.01,36867768
"2013-02-15 18:00:00",11.05,17109699
"2013-02-18 18:00:00",11,5345510
"2013-02-19 18:00:00",11.05,20457854
"2013-02-20 18:00:00",11.25,30435401
"2013-02-21 18:00:00",11.6,89987125
"2013-02-22 18:00:00",11.61,28291824
"2013-02-25 18:00:00",11.6,15909788
"2013-02-26 18:00:00",11.52,21319634
"2013-02-27 18:00:00",11.2,57977984
"2013-02-28 18:00:00",11.33,21082500
"2013-03-01 18:00:00",11.7,33264719
"2013-03-04 18:00:00",11.75,6373302
"2013-03-05 18:00:00",11.7,35806496
"2013-03-06 18:00:00",11.82,30681005
"2013-03-07 18:00:00",11.85,15509573
"2013-03-08 18:00:00",11.9,7619159
"2013-03-11 18:00:00",11.82,46860505
"2013-03-12 18:00:00",11.87,10560046
"2013-03-13 18:00:00",11.84,8178600
"2013-03-14 18:00:00",11.6,16286156
"2013-03-15 18:00:00",11.63,19668448
"2013-03-18 18:00:00",11.7,10595000
"2013-03-19 18:00:00",11.63,1694760
"2013-03-20 18:00:00",11.63,8685227
"2013-03-21 18:00:00",11.59,5333254
"2013-03-22 18:00:00",11.5,23431900
"2013-03-25 18:00:00",11.53,4936500
"2013-03-26 18:00:00",11.37,23174875
"2013-03-27 18:00:00",11.35,17570887
"2013-04-02 18:00:00",11.24,24013907
"2013-04-03 18:00:00",11.15,3794389
"2013-04-04 18:00:00",11.18,15263041
"2013-04-05 18:00:00",11.13,3536308
"2013-04-08 18:00:00",11.45,17236453
"2013-04-09 18:00:00",11.48,79235
"2013-04-10 18:00:00",11.5,6665137
"2013-04-11 18:00:00",11.72,25794126
"2013-04-12 18:00:00",11.58,14017065
"2013-04-15 18:00:00",11.57,11543625
"2013-04-16 18:00:00",11.77,24071893
"2013-04-17 18:00:00",12.03,60587482
"2013-04-18 18:00:00",12.2,48997701
"2013-04-19 18:00:00",12.27,9931722
"2013-04-22 18:00:00",12.13,29019864
"2013-04-23 18:00:00",12.54,85201062
"2013-04-24 18:00:00",12.65,67208937
"2013-04-26 18:00:00",12.75,23129200
"2013-04-29 18:00:00",12.87,37499919
"2013-04-30 18:00:00",12.93,33263476
"2013-05-02 18:00:00",13,15907324
"2013-05-03 18:00:00",13.3,76414495
"2013-05-06 18:00:00",13.45,318190873
"2013-05-07 18:00:00",13.4,33325837
"2013-05-08 18:00:00",13.49,32297272
"2013-05-10 18:00:00",13.17,9259754
"2013-05-13 18:00:00",12.85,49668882
"2013-05-14 18:00:00",12.9,77207038
"2013-05-15 18:00:00",12.76,12059052
"2013-05-16 18:00:00",12.6,13649800
"2013-05-17 18:00:00",12.7,9689370
"2013-05-21 18:00:00",12.65,12666085
"2013-05-22 18:00:00",13,38473732
"2013-05-23 18:00:00",12.7,13427596
"2013-05-24 18:00:00",12.85,9382078
"2013-05-27 18:00:00",12.84,566383
"2013-05-28 18:00:00",12.77,5265500
"2013-05-29 18:00:00",12.73,1084363
"2013-05-30 18:00:00",12.65,10898779
"2013-05-31 18:00:00",12.62,3939945
"2013-06-03 18:00:00",12.88,5847063
"2013-06-04 18:00:00",13,21576072
"2013-06-05 18:00:00",12.91,2013802
"2013-06-06 18:00:00",12.94,9112681
"2013-06-07 18:00:00",12.99,5510000
"2013-06-10 18:00:00",12.94,1607743
"2013-06-11 18:00:00",12.94,0
"2013-06-12 18:00:00",13.11,15046599
"2013-06-13 18:00:00",13.05,17658807
"2013-06-14 18:00:00",13.03,3510000
"2013-06-18 18:00:00",13.15,3526200
"2013-06-19 18:00:00",12.97,12977536
"2013-06-20 18:00:00",12.96,3043472
"2013-06-21 18:00:00",12.96,1000000
"2013-06-24 18:00:00",12.93,3774132
"2013-06-25 18:00:00",12.91,443105
"2013-06-26 18:00:00",12.9,75000
"2013-06-27 18:00:00",12.97,11000000
"2013-06-28 18:00:00",12.99,3036880
"2013-07-01 18:00:00",13,2064000
"2013-07-02 18:00:00",13.04,16438752
"2013-07-03 18:00:00",13.2,25435238
"2013-07-04 18:00:00",13.11,1536270
"2013-07-05 18:00:00",13.15,1015950
"2013-07-08 18:00:00",13.25,4796047
"2013-07-09 18:00:00",13.3,919071
"2013-07-10 18:00:00",13.29,3484486
"2013-07-11 18:00:00",13.41,28588769
"2013-07-12 18:00:00",13.5,7037570
"2013-07-15 18:00:00",13.52,2687130
"2013-07-16 18:00:00",13.5,829763
"2013-07-17 18:00:00",13.52,2331984
"2013-07-18 18:00:00",13.6,23220000
"2013-07-19 18:00:00",13.6,8210705
"2013-07-22 18:00:00",13.6,716000
"2013-07-23 18:00:00",13.73,5827500
"2013-07-24 18:00:00",13.95,17156500
"2013-07-25 18:00:00",13.95,5188200
"2013-07-26 18:00:00",13.85,3240828
"2013-07-29 18:00:00",13.94,1180300
"2013-07-30 18:00:00",14,32702600
"2013-07-31 18:00:00",14,37500000
"2013-08-01 18:00:00",14.45,82425498
"2013-08-02 18:00:00",14.875,34865976
"2013-08-06 18:00:00",15.2,38270450
"2013-08-07 18:00:00",15.05,19276311
"2013-08-08 18:00:00",14.96,23945990
"2013-08-09 18:00:00",15,11349186
"2013-08-12 18:00:00",14.8,4938400
"2013-08-13 18:00:00",14.76,17451111
"2013-08-14 18:00:00",14.89,11950000
"2013-08-15 18:00:00",14.61,12846965
"2013-08-16 18:00:00",14.7,13825535
"2013-08-19 18:00:00",14.6,508656
"2013-08-20 18:00:00",14.65,23346180
"2013-08-21 18:00:00",14.66,9153171
"2013-08-22 18:00:00",14.7,29457368
"2013-08-23 18:00:00",14.58,16862052
"2013-08-26 18:00:00",14.46,369571
"2013-08-27 18:00:00",14.35,15570071
"2013-08-28 18:00:00",14.21,20007111
"2013-08-29 18:00:00",14.21,12211922
"2013-08-30 18:00:00",14.28,6510894
"2013-09-02 18:00:00",14.5,36599480
"2013-09-03 18:00:00",14.81,58265967
"2013-09-04 18:00:00",15.1,73957768
"2013-09-05 18:00:00",14.9,14309323
"2013-09-06 18:00:00",14.72,20062232
"2013-09-09 18:00:00",14.62,9756823
"2013-09-10 18:00:00",14.56,20757378
"2013-09-11 18:00:00",14.48,19205860
"2013-09-12 18:00:00",14.77,10437966
"2013-09-13 18:00:00",15.15,30525166
"2013-09-16 18:00:00",15.15,107986431
"2013-09-17 18:00:00",15.2,8081454
"2013-09-18 18:00:00",15.15,2791887
"2013-09-19 18:00:00",14.98,25396000
"2013-09-20 18:00:00",15.05,31054263
"2013-09-23 18:00:00",15,17530991
"2013-09-24 18:00:00",15.1,2591148
"2013-09-25 18:00:00",15.2,19726120
"2013-09-26 18:00:00",15.2,805214
"2013-09-27 18:00:00",15.3,26374769
"2013-09-30 18:00:00",15.2,7627372
"2013-10-01 18:00:00",15.25,22945752
"2013-10-02 18:00:00",15.3,35417688
"2013-10-03 18:00:00",15.45,33588640
"2013-10-04 18:00:00",15.6,12665067
"2013-10-07 18:00:00",15.5,24179320
"2013-10-08 18:00:00",15.4,32811651
"2013-10-09 18:00:00",15.4,1606400
"2013-10-10 18:00:00",15.5,9302042
"2013-10-11 18:00:00",15.55,38381100
"2013-10-14 18:00:00",15.45,49191595
"2013-10-15 18:00:00",15.45,12499100
"2013-10-16 18:00:00",15.45,15765090
"2013-10-17 18:00:00",15.7,26630511
"2013-10-18 18:00:00",15.65,9891229
"2013-10-21 18:00:00",15.7,2445300
"2013-10-22 18:00:00",16,30483750
"2013-10-23 18:00:00",16.15,20312750
"2013-10-24 18:00:00",16.25,37006523
"2013-10-25 18:00:00",16.25,10460580
"2013-10-28 18:00:00",16.3,14250453
"2013-10-29 18:00:00",16.3,9056854
"2013-10-30 18:00:00",16.25,28142083
"2013-10-31 18:00:00",16.85,72010394
"2013-11-01 18:00:00",16.35,33519740
"2013-11-04 18:00:00",16.35,21422324
"2013-11-05 18:00:00",15.95,12733565
"2013-11-06 18:00:00",15.85,21515106
"2013-11-07 18:00:00",15.6,31865099
"2013-11-08 18:00:00",15.85,6469913
"2013-11-11 18:00:00",16,2063000
"2013-11-12 18:00:00",16.35,36910253
"2013-11-13 18:00:00",16.3,20319645
"2013-11-14 18:00:00",16.1,22987000
"2013-11-15 18:00:00",15.9,8978173
"2013-11-18 18:00:00",15.8,8053200
"2013-11-19 18:00:00",15.95,21854041
"2013-11-20 18:00:00",16,7077500
"2013-11-21 18:00:00",16.1,13825000
"2013-11-22 18:00:00",16.15,4094148
"2013-11-25 18:00:00",16.2,15055018
"2013-11-26 18:00:00",16.3,18665150
"2013-11-27 18:00:00",16.55,29347907
"2013-11-28 18:00:00",16.85,42742574
"2013-11-29 18:00:00",16.75,4090684
"2013-12-02 18:00:00",16.9,806700
"2013-12-03 18:00:00",16.85,14607857
"2013-12-04 18:00:00",17.1,36629870
"2013-12-05 18:00:00",16.95,18872100
"2013-12-06 18:00:00",17.25,37828022
"2013-12-09 18:00:00",17.3,8537490
"2013-12-10 18:00:00",17.55,36820487
"2013-12-11 18:00:00",17.45,5130000
"2013-12-12 18:00:00",17.35,8369718
"2013-12-13 18:00:00",17.5,4993039
"2013-12-16 18:00:00",17.5,10995900
"2013-12-17 18:00:00",17.5,8605943
"2013-12-18 18:00:00",17.5,6809433
"2013-12-19 18:00:00",17.5,4871773
"2013-12-20 18:00:00",17.55,39300221
"2013-12-23 18:00:00",17.55,4294041
"2013-12-27 18:00:00",17.9,38308868
"2013-12-30 18:00:00",18.2,32072329
"2014-01-02 18:00:00",18.75,27131961
"2014-01-03 18:00:00",19,45530717
"2014-01-06 18:00:00",19.15,9362560
"2014-01-07 18:00:00",19.2,58627203
"2014-01-08 18:00:00",19.05,17513461
"2014-01-09 18:00:00",19,9937322
"2014-01-10 18:00:00",19.05,7397280
"2014-01-13 18:00:00",18.9,17783318
"2014-01-14 18:00:00",19.15,22319075
"2014-01-15 18:00:00",19.05,10775421
"2014-01-16 18:00:00",19.05,38202845
"2014-01-17 18:00:00",19.05,2366633
"2014-01-20 18:00:00",19.15,19674947
"2014-01-21 18:00:00",19.3,27036956
"2014-01-22 18:00:00",19.1,15919042
"2014-01-23 18:00:00",19.2,2302720
"2014-01-24 18:00:00",19.25,3360667
"2014-01-27 18:00:00",19,6200718
"2014-01-28 18:00:00",18.9,20410316
"2014-01-29 18:00:00",19,1402053
"2014-01-30 18:00:00",19.3,42095525
"2014-01-31 18:00:00",19.65,22241477
"2014-02-03 18:00:00",19.55,16820907
"2014-02-04 18:00:00",19.7,29731850
"2014-02-05 18:00:00",19.7,6470188
"2014-02-06 18:00:00",19.95,22338733
"2014-02-07 18:00:00",18.85,55545004
"2014-02-10 18:00:00",18.9,15928286
"2014-02-11 18:00:00",19.15,411655906
"2014-02-12 18:00:00",18.95,16388977
"2014-02-13 18:00:00",18.85,15201595
"2014-02-14 18:00:00",18.65,6717408
"2014-02-17 18:00:00",18.6,8593738
"2014-02-18 18:00:00",18.55,2627022
"2014-02-19 18:00:00",18.6,5720384
"2014-02-20 18:00:00",19,30324850
"2014-02-21 18:00:00",19,17092105
"2014-02-24 18:00:00",18.45,17694000
"2014-02-25 18:00:00",18.15,32182643
"2014-02-26 18:00:00",18.55,24611405
"2014-02-27 18:00:00",18.85,20156341
"2014-02-28 18:00:00",18.6,17482050
"2014-03-03 18:00:00",18.6,3862854
"2014-03-04 18:00:00",18.9,29404000
"2014-03-05 18:00:00",18.8,2089384
"2014-03-06 18:00:00",18.75,27809522
"2014-03-07 18:00:00",18.65,156363
"2014-03-10 18:00:00",18.65,2712044
"2014-03-11 18:00:00",18.7,12581338
"2014-03-12 18:00:00",18.3,4606861
"2014-03-13 18:00:00",18.19,11596097
"2014-03-14 18:00:00",18.2,384918
"2014-03-17 18:00:00",18.2,1324671
"2014-03-18 18:00:00",18.3,8448807
"2014-03-19 18:00:00",18.55,30910468
"2014-03-20 18:00:00",18.45,5844000
"2014-03-21 18:00:00",18.55,568975
"2014-03-24 18:00:00",18.4,730000
"2014-03-25 18:00:00",18.5,3183928
"2014-03-26 18:00:00",18.1,9544652
"2014-03-27 18:00:00",17.8,8215783
"2014-03-28 18:00:00",17.25,26369429
"2014-03-31 18:00:00",17.9,19265213
"2014-04-01 18:00:00",17.7,11728022
"2014-04-02 18:00:00",17.6,8809410
"2014-04-03 18:00:00",17.5,5786530
"2014-04-04 18:00:00",18,19534144
"2014-04-07 18:00:00",17.75,6037329
"2014-04-08 18:00:00",17.9,27223237
"2014-04-09 18:00:00",18.15,36991954
"2014-04-10 18:00:00",17.95,2210500
"2014-04-11 18:00:00",17.8,5307548
"2014-04-14 18:00:00",17.7,7151000
"2014-04-15 18:00:00",17.55,13240164
"2014-04-16 18:00:00",17.65,4131140
"2014-04-22 18:00:00",17.8,2318511
"2014-04-23 18:00:00",17.6,11761131
"2014-04-25 18:00:00",17.4,16416240
"2014-04-28 18:00:00",17.25,3118861
"2014-04-29 18:00:00",17,17304642
"2014-04-30 18:00:00",17.35,25076536
"2014-05-02 18:00:00",17,18767561
"2014-05-05 18:00:00",16.85,3906833
"2014-05-06 18:00:00",17,24061069
"2014-05-07 18:00:00",17.35,25821763
"2014-05-08 18:00:00",17.2,15972500
"2014-05-09 18:00:00",17.2,4711505
"2014-05-12 18:00:00",17,40797098
"2014-05-13 18:00:00",17,17808551
"2014-05-14 18:00:00",17.2,42880329
"2014-05-15 18:00:00",17.1,10961418
"2014-05-16 18:00:00",17.05,7567823
"2014-05-19 18:00:00",17.05,8549613
"2014-05-20 18:00:00",16.45,29968000
"2014-05-21 18:00:00",16.5,23076874
"2014-05-22 18:00:00",17.45,24312920
"2014-05-23 18:00:00",17.3,4260000
"2014-05-26 18:00:00",17.65,31508840
"2014-05-27 18:00:00",17.55,6698000
"2014-05-28 18:00:00",18,13724917
"2014-05-30 18:00:00",17.8,14858902
"2014-06-02 18:00:00",17.9,46597463
"2014-06-03 18:00:00",17.8,1992982
"2014-06-04 18:00:00",17.9,9537029
"2014-06-05 18:00:00",17.65,16432860
"2014-06-06 18:00:00",17.65,6019500
"2014-06-10 18:00:00",17.65,12508000
"2014-06-11 18:00:00",17.3,5280000
"2014-06-12 18:00:00",17.55,25400100
"2014-06-13 18:00:00",17.7,22518443
"2014-06-16 18:00:00",17.4,11403626
"2014-06-18 18:00:00",17.7,6448154
"2014-06-19 18:00:00",17.4,6875359
"2014-06-20 18:00:00",17.3,8460499
"2014-06-23 18:00:00",17.3,18433747
"2014-06-24 18:00:00",17.1,9028500
"2014-06-25 18:00:00",17.1,6363009
"2014-06-26 18:00:00",17.15,1502000
"2014-06-27 18:00:00",17.2,110358
"2014-06-30 18:00:00",17.1,10078810
"2014-07-01 18:00:00",17,22284000
"2014-07-02 18:00:00",16.87,10265000
"2014-07-03 18:00:00",16.85,58654
"2014-07-04 18:00:00",17,2300000
"2014-07-07 18:00:00",17.25,30891010
"2014-07-08 18:00:00",17.5,5318152
"2014-07-09 18:00:00",17.35,1215022
"2014-07-10 18:00:00",17.3,4461000
"2014-07-11 18:00:00",17.2,3541245
"2014-07-14 18:00:00",17.35,3714504
"2014-07-15 18:00:00",17.15,4680000
"2014-07-16 18:00:00",17.25,1700000
"2014-07-17 18:00:00",17.4,30000
"2014-07-18 18:00:00",17.2,888065
"2014-07-21 18:00:00",17.15,5289935
"2014-07-22 18:00:00",17.15,359489
"2014-07-23 18:00:00",17.2,235000
"2014-07-24 18:00:00",17.4,5481975
"2014-07-25 18:00:00",17.65,17047729
"2014-07-28 18:00:00",17.5,2687831
"2014-07-29 18:00:00",17.65,965976
"2014-07-30 18:00:00",17.7,6553672
"2014-07-31 18:00:00",18.1,38718538
"2014-08-01 18:00:00",18.6,32770000
"2014-08-05 18:00:00",18.55,3406500
"2014-08-06 18:00:00",18.7,21740957
"2014-08-07 18:00:00",18.85,17173644
"2014-08-08 18:00:00",18.7,11765176
"2014-08-11 18:00:00",18.75,195870
"2014-08-12 18:00:00",18.75,1709798
"2014-08-13 18:00:00",18.4,17180357
"2014-08-14 18:00:00",18.45,2746780
"2014-08-15 18:00:00",18.4,7610000
"2014-08-18 18:00:00",17.6,42690037
"2014-08-19 18:00:00",17.675,21328571
"2014-08-20 18:00:00",17.65,4741814
"2014-08-21 18:00:00",17.8,9191603
"2014-08-22 18:00:00",17.5,5518808
"2014-08-25 18:00:00",17.45,668198
"2014-08-26 18:00:00",17.45,3927500
"2014-08-27 18:00:00",17.4,15278636
"2014-08-28 18:00:00",17.35,1130000
"2014-08-29 18:00:00",17.75,27700000
"2014-09-01 18:00:00",18.1,16757674
"2014-09-02 18:00:00",18,3541634
"2014-09-03 18:00:00",17.85,28473600
"2014-09-04 18:00:00",17.9,4313000
"2014-09-05 18:00:00",17.85,7850000
"2014-09-08 18:00:00",18.1,14445646
"2014-09-09 18:00:00",18,10252868
"2014-09-10 18:00:00",17.6,14246918
"2014-09-11 18:00:00",17.75,59623054
"2014-09-12 18:00:00",17.6,2615000
"2014-09-15 18:00:00",17.3,17605270
"2014-09-16 18:00:00",17.2,18600000
"2014-09-17 18:00:00",17.3,722304
"2014-09-18 18:00:00",17.3,885367
"2014-09-19 18:00:00",17.25,2808000
"2014-09-22 18:00:00",17.4,36495635
"2014-09-23 18:00:00",17.8,22524480
"2014-09-24 18:00:00",17.5,11652275
"2014-09-25 18:00:00",17.4,2848671
"2014-09-26 18:00:00",17.4,2256006
"2014-09-29 18:00:00",17.35,1389082
"2014-09-30 18:00:00",17.35,4464155
"2014-10-01 18:00:00",17.4,14444328
"2014-10-02 18:00:00",17.5,2139346
"2014-10-03 18:00:00",17.5,1618439
"2014-10-06 18:00:00",17.7,4625000
"2014-10-07 18:00:00",17.9,20798823
"2014-10-08 18:00:00",17.85,8976387
"2014-10-09 18:00:00",17.9,5230120
"2014-10-10 18:00:00",17.65,13904887
"2014-10-13 18:00:00",17.8,4295600
"2014-10-14 18:00:00",17.65,5869343
"2014-10-15 18:00:00",17.4,18838132
"2014-10-16 18:00:00",17.4,21839835
"2014-10-17 18:00:00",17.525,7400000
"2014-10-20 18:00:00",17.5,252293
"2014-10-21 18:00:00",17.65,10999870
