Date,DAX_Price,DAX_Open,DAX_High,DAX_Low,DAX_Volume,DJI_Price,DJI_Open,DJI_High,DJI_Low,DJI_Volume,FCHI_Price,FCHI_Open,FCHI_High,FCHI_Low,FCHI_Volume,FTSE_Price,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Volume,IBEX_Price,IBEX_Open,IBEX_High,IBEX_Low,IBEX_Volume,IXIC_Price,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Volume,N225_Price,N225_Open,N225_High,N225_Low,N225_Volume,NOMXIBB_Price,NOMXIBB_Open,NOMXIBB_High,NOMXIBB_Low,NOMXIBB_Volume,NOMXINOM_Price,NOMXINOM_Open,NOMXINOM_High,NOMXINOM_Low,NOMXINOM_Volume,NOMXIREAL_Price,NOMXIREAL_Open,NOMXIREAL_High,NOMXIREAL_Low,NOMXIREAL_Volume,OMXC20_Price,OMXC20_Open,OMXC20_High,OMXC20_Low,OMXC20_Volume,OMXI8_Price,OMXI8_Open,OMXI8_High,OMXI8_Low,OMXI8_Volume,OMXIGI_Price,OMXIGI_Open,OMXIGI_High,OMXIGI_Low,OMXIGI_Volume,OMXIMCPI_Price,OMXIMCPI_Open,OMXIMCPI_High,OMXIMCPI_Low,OMXIMCPI_Volume,OMXIPI_Price,OMXIPI_Open,OMXIPI_High,OMXIPI_Low,OMXIPI_Volume,OMXISCPI_Price,OMXISCPI_Open,OMXISCPI_High,OMXISCPI_Low,OMXISCPI_Volume,OMXS30_Price,OMXS30_Open,OMXS30_High,OMXS30_Low,OMXS30_Volume,PSI20_Price,PSI20_Open,PSI20_High,PSI20_Low,PSI20_Volume,SSMI_Price,SSMI_Open,SSMI_High,SSMI_Low,SSMI_Volume,STOXX50E_Price,STOXX50E_Open,STOXX50E_High,STOXX50E_Low,STOXX50E_Volume,VIX_Price,VIX_Open,VIX_High,VIX_Low,VIX_Volume
2016-06-02,10208.0,10199.2,10241.75,10156.86,63.12M,17838.56,17789.05,17838.56,17703.55,75.56M,4466.0,4468.84,4486.56,4447.62,96.51M,6185.61,6191.93,6220.27,6173.05,892.21M,8957.9,8918.6,9056.6,8907.5,316.09M,4971.36,4941.25,4971.36,4924.23,386.10M,16562.55,16817.26,16819.85,16525.47,142.76K,1188.28,1188.28,1188.28,1188.28,-,1272.6,1272.6,1272.6,1272.6,-,1143.65,1143.65,1143.65,1143.65,-,996.35,1002.76,1002.76,991.54,-,1816.51,1819.74,1821.25,1812.5,-,618.91,620.13,620.16,617.97,-,91.83,91.92,92.03,91.67,-,1290.02,1292.56,1292.62,1288.07,63.30M,192.49,192.42,192.49,191.94,-,1359.14,1357.1,1364.12,1354.94,85.36M,4850.0,4859.14,4900.48,4850.0,583.05M,8205.82,8187.5,8223.22,8173.35,52.05M,3033.86,3034.83,3052.33,3023.62,48.16M,13.63,14.42,14.92,13.62,-
2016-06-03,10103.26,10237.58,10282.72,10040.87,85.88M,17807.06,17799.8,17833.17,17689.68,82.28M,4421.78,4477.83,4492.2,4396.63,115.10M,6209.63,6185.61,6251.74,6168.19,660.72M,8801.6,9004.3,9038.4,8756.8,272.78M,4942.52,4958.1,4958.65,4909.21,382.23M,16642.23,16599.51,16716.14,16554.6,110.63K,1183.15,1183.15,1183.15,1183.15,-,1264.17,1264.17,1264.17,1264.17,-,1141.13,1141.13,1141.13,1141.13,-,990.99,996.76,1000.62,984.71,-,1797.33,1816.51,1816.51,1786.76,-,617.88,618.92,618.93,610.87,-,91.73,91.48,91.73,90.51,-,1287.89,1290.04,1290.06,1273.26,251.43M,191.48,192.17,192.22,191.4,-,1345.44,1360.4,1369.68,1338.94,97.74M,4775.2,4874.43,4878.62,4773.37,742.68M,8148.4,8230.48,8231.54,8096.42,57.45M,2997.55,3036.29,3054.42,2980.54,51.48M,13.47,13.78,14.66,12.9,-
2016-06-06,10121.08,10105.09,10148.96,10092.86,55.12M,17920.33,17825.69,17949.68,17822.81,71.87M,4423.38,4407.01,4435.63,4407.01,73.06M,6273.4,6209.63,6301.56,6209.63,732.58M,8823.5,8810.1,8870.9,8785.6,180.47M,4968.71,4950.46,4980.14,4944.87,385.15M,16580.03,16373.32,16581.3,16322.64,122.16K,,,,,,,,,,,,,,,,995.78,990.91,995.78,986.86,-,1765.97,1797.33,1797.33,1752.1,-,606.88,619.11,619.14,601.45,-,89.78,90.36,90.36,88.85,-,1262.38,1287.87,1287.93,1251.07,259.21M,189.25,189.63,189.86,188.89,-,,,,,,4781.61,4795.76,4805.13,4766.69,523.57M,8165.98,8156.62,8184.74,8144.28,38.05M,3001.9,2991.69,3012.04,2991.49,35.97M,13.65,13.84,14.27,13.42,-
2016-06-07,10287.68,10196.17,10312.53,10183.19,78.49M,17938.28,17936.22,18003.23,17936.22,78.75M,4475.86,4443.41,4486.47,4441.21,99.29M,6284.53,6273.4,6322.6,6273.4,690.00M,8894.5,8873.0,8945.9,8865.8,208.14M,4961.75,4972.14,4979.38,4960.28,391.05M,16675.45,16651.05,16701.01,16536.23,109.04K,,,,,,,,,,,,,,,,1003.57,996.66,1004.79,996.64,-,1787.63,1765.97,1787.76,1765.06,-,610.81,606.89,610.95,606.39,-,90.34,89.7,90.41,89.7,-,1270.56,1262.41,1270.84,1261.37,60.35M,190.72,189.29,190.92,189.23,-,1367.15,1346.99,1369.03,1346.99,86.86M,4857.44,4793.58,4860.79,4769.19,1.18B,8215.78,8179.68,8220.86,8174.72,44.97M,3040.69,3016.0,3052.45,3016.0,46.33M,14.05,12.77,14.05,12.72,-
2016-06-08,10217.03,10246.49,10266.37,10177.44,75.77M,18005.05,17931.91,18016.0,17931.91,71.26M,4448.73,4461.28,4473.29,4435.35,96.42M,6301.52,6284.53,6304.51,6263.8,663.11M,8831.4,8857.9,8866.9,8798.2,252.01M,4974.64,4970.01,4979.66,4956.79,367.54M,16830.92,16722.49,16830.92,16581.71,112.11K,,,,,,,,,,,,,,,,995.58,1003.11,1003.96,994.7,-,1768.78,1787.63,1791.26,1764.12,-,603.35,610.83,611.39,602.29,-,88.99,90.24,90.43,88.96,-,1255.05,1270.59,1271.77,1252.83,105.36M,189.5,190.67,191.16,189.5,-,1361.49,1366.56,1366.56,1359.11,73.31M,4825.88,4870.56,4875.26,4818.51,764.98M,8143.76,8164.59,8178.38,8116.8,44.64M,3019.76,3038.01,3038.01,3008.51,43.66M,14.08,13.84,14.27,13.7,-
2016-06-09,10088.87,10184.48,10187.07,10050.03,108.38M,17985.19,17969.98,18005.22,17915.88,69.69M,4405.61,4437.02,4438.38,4394.52,98.32M,6231.89,6301.52,6301.73,6229.07,668.49M,8769.5,8806.8,8832.7,8751.3,316.75M,4958.62,4954.15,4965.49,4940.55,361.93M,16668.41,16742.03,16785.83,16587.77,115.47K,,,,,,,,,,,,,,,,992.57,995.48,996.92,986.38,0.00K,1775.67,1768.78,1777.49,1762.32,-,603.39,603.36,604.6,601.13,-,89.09,89.04,89.35,88.73,-,1255.12,1255.05,1257.64,1250.42,41.03M,190.19,189.48,190.22,189.43,-,1344.0,1361.58,1362.45,1343.22,78.53M,4806.42,4833.59,4835.85,4789.76,432.36M,8076.35,8114.9,8129.73,8057.35,48.81M,2989.03,3015.48,3015.48,2980.58,52.11M,14.64,14.01,14.85,13.99,-
2016-06-10,9834.62,10024.69,10026.49,9819.12,109.16M,17865.34,17938.82,17938.82,17812.34,90.54M,4306.72,4390.81,4390.81,4301.1,123.15M,6115.76,6231.89,6231.89,6097.24,748.34M,8490.5,8732.2,8732.6,8486.8,388.96M,4894.55,4915.15,4917.92,4880.61,402.18M,16601.36,16637.51,16643.36,16496.11,155.00K,1171.42,1171.42,1171.42,1171.42,-,1242.92,1242.92,1242.92,1242.92,-,1134.56,1134.56,1134.56,1134.56,-,964.06,991.6,991.73,961.84,0.00K,1785.49,1775.67,1796.96,1775.67,-,606.67,603.39,607.65,603.37,-,89.7,89.23,89.8,89.23,-,1261.94,1255.12,1263.99,1255.08,79.59M,189.75,190.19,190.71,189.48,-,1315.06,1343.15,1343.15,1313.36,91.42M,4703.17,4789.15,4798.77,4703.17,357.42M,7922.71,8041.46,8047.51,7909.65,62.51M,2911.11,2983.28,2983.28,2908.61,68.66M,17.03,14.89,17.33,14.85,-
2016-06-13,9657.44,9715.78,9755.23,9657.44,102.33M,17732.48,17830.5,17893.28,17731.35,101.69M,4227.02,4253.98,4275.97,4227.02,119.47M,6044.97,6115.76,6115.76,6044.97,852.84M,8303.8,8388.2,8424.9,8291.5,290.43M,4848.44,4868.51,4894.85,4844.94,420.34M,16019.18,16319.11,16335.38,16019.18,126.18K,1173.35,1173.35,1173.35,1173.35,-,1246.45,1246.45,1246.45,1246.45,-,1135.72,1135.72,1135.72,1135.72,-,954.18,962.3,962.3,942.0,0.00K,1775.06,1785.49,1785.49,1775.06,-,603.98,606.68,606.69,603.79,-,89.29,89.5,89.5,89.27,-,1256.34,1261.96,1261.98,1255.95,18.51M,189.15,189.74,189.74,188.91,-,1294.51,1312.79,1312.79,1290.36,89.62M,4569.44,4648.17,4653.37,4569.44,519.16M,7782.35,7874.69,7875.64,7777.46,63.24M,2853.52,2904.68,2904.68,2853.52,66.02M,20.97,18.24,21.01,17.89,-
2016-06-14,9519.2,9595.17,9620.84,9507.51,102.84M,17674.82,17710.77,17733.92,17595.79,93.74M,4130.33,4175.21,4199.54,4127.87,140.33M,5923.53,6044.97,6044.97,5921.72,983.53M,8126.7,8238.6,8270.4,8124.8,342.43M,4843.55,4836.67,4863.01,4811.93,401.84M,15859.0,16001.19,16082.5,15762.09,131.69K,1172.58,1172.58,1172.58,1172.58,-,1252.14,1252.14,1252.14,1252.14,-,1132.14,1132.14,1132.14,1132.14,-,919.2,952.38,952.38,919.2,0.00K,1777.68,1775.06,1780.41,1773.59,-,604.24,603.95,605.53,603.58,-,89.27,89.27,89.5,89.22,-,1256.9,1256.29,1259.58,1255.52,17.66M,189.84,189.11,189.84,189.1,-,1273.97,1294.32,1294.32,1270.16,120.73M,4463.46,4548.55,4552.03,4463.46,826.72M,7638.77,7717.58,7727.88,7638.77,86.53M,2797.18,2838.26,2838.75,2795.66,74.95M,20.5,21.28,22.16,20.27,-
2016-06-15,9606.71,9589.47,9665.21,9567.15,95.30M,17640.17,17703.65,17762.96,17629.01,94.13M,4171.58,4172.73,4204.01,4162.02,126.38M,5966.8,5923.53,6007.49,5923.39,868.08M,8250.8,8216.8,8315.8,8193.3,322.39M,4834.93,4855.08,4868.16,4830.33,402.22M,15919.58,15799.07,15997.3,15752.01,136.77K,1171.74,1171.74,1171.74,1171.74,-,1246.55,1246.55,1246.55,1246.55,-,1134.16,1134.16,1134.16,1134.16,-,926.29,926.87,937.82,926.29,0.00K,1797.52,1777.68,1798.08,1777.68,-,608.55,604.27,608.6,604.14,-,90.02,89.64,90.03,89.54,-,1265.86,1256.95,1265.96,1256.69,19.48M,189.89,189.87,190.07,189.61,-,1304.09,1275.89,1306.89,1275.89,121.37M,4464.09,4491.9,4531.99,4464.09,714.33M,7679.49,7686.08,7759.94,7679.49,63.10M,2830.3,2803.22,2850.43,2803.22,66.14M,20.14,20.25,20.45,18.63,-
2016-06-16,9550.47,9480.43,9582.38,9432.87,101.53M,17733.1,17602.23,17754.91,17471.29,91.95M,4153.01,4116.5,4162.37,4109.82,121.16M,5950.48,5966.8,5966.8,5899.97,815.96M,8199.9,8150.7,8220.6,8107.0,331.33M,4844.91,4809.69,4847.86,4778.78,389.89M,15434.14,15871.22,15913.08,15395.98,154.25K,1173.76,1173.76,1173.76,1173.76,-,1247.88,1247.88,1247.88,1247.88,-,1135.68,1135.68,1135.68,1135.68,-,908.47,925.45,925.45,907.58,0.00K,1805.51,1797.52,1808.35,1797.52,-,610.85,608.57,611.3,608.52,-,90.41,90.1,90.52,90.1,-,1270.64,1265.9,1271.57,1265.8,35.57M,190.04,189.89,190.04,189.6,-,1278.71,1301.27,1301.27,1270.71,114.34M,4424.25,4446.02,4446.02,4400.37,737.21M,7634.66,7612.22,7656.19,7577.61,75.27M,2819.3,2820.1,2826.97,2784.9,77.26M,19.37,20.8,22.89,19.24,-
2016-06-17,9631.36,9620.92,9705.29,9578.15,145.90M,17675.16,17733.44,17733.44,17602.78,248.68M,4193.83,4179.44,4218.53,4170.17,202.73M,6021.09,5950.48,6046.1,5950.48,1.31B,8362.0,8290.2,8425.2,8278.3,472.79M,4800.34,4835.02,4835.02,4792.34,1.01B,15599.66,15631.79,15774.87,15582.94,167.17K,,,,,,,,,,,,,,,,915.01,909.12,929.25,909.12,0.00K,,,,,,,,,,,,,,,,,,,,,,,,,,1298.38,1280.58,1300.27,1280.58,129.23M,4519.19,4469.07,4522.87,4465.85,890.19M,7713.61,7718.92,7768.12,7710.36,150.19M,2849.17,2832.59,2872.04,2832.59,101.54M,19.41,19.42,20.03,18.71,-
2016-06-20,9962.02,9850.59,9996.56,9850.59,94.35M,17804.87,17736.87,17946.36,17736.87,99.38M,4340.76,4301.19,4351.21,4292.92,118.07M,6204.0,6021.09,6236.53,6021.09,1.01B,8647.1,8592.7,8652.1,8578.6,281.90M,4837.21,4856.69,4882.15,4834.51,412.67M,15965.3,15839.06,16035.44,15835.86,131.98K,1174.34,1174.34,1174.34,1174.34,-,1247.56,1247.56,1247.56,1247.56,-,1137.25,1137.25,1137.25,1137.25,-,934.03,919.07,949.19,919.07,0.00K,1823.25,1805.51,1835.08,1805.51,-,615.18,610.95,617.84,610.94,-,91.27,90.65,91.51,90.65,-,1279.64,1270.84,1285.18,1270.82,63.90M,191.65,190.13,191.65,189.82,-,1340.29,1301.39,1340.36,1301.39,106.42M,4665.36,4608.0,4668.56,4608.0,568.18M,7900.22,7850.84,7931.86,7837.72,63.35M,2942.88,2858.94,2952.85,2858.94,65.45M,18.37,17.42,18.55,16.59,-
2016-06-21,10015.54,9943.84,10051.07,9930.1,83.05M,17829.73,17827.33,17877.84,17799.8,85.14M,4367.24,4335.89,4382.91,4321.46,103.01M,6226.55,6204.0,6250.19,6156.23,842.01M,8667.3,8636.9,8697.9,8607.7,272.66M,4843.76,4845.09,4852.19,4826.59,391.14M,16169.11,15875.81,16202.3,15770.96,120.90K,1172.26,1172.26,1172.26,1172.26,-,1247.21,1247.21,1247.21,1247.21,-,1135.29,1135.29,1135.29,1135.29,-,939.69,933.71,944.34,932.67,0.00K,1842.64,1823.25,1844.97,1823.25,-,621.0,615.2,621.39,615.17,-,91.92,91.11,92.0,91.11,-,1291.75,1279.69,1292.56,1279.62,70.80M,193.15,191.64,193.15,191.05,-,1344.59,1340.0,1346.92,1331.5,185.41M,4631.56,4651.35,4659.08,4608.63,606.13M,7935.75,7871.7,7952.13,7866.09,57.82M,2967.34,2941.12,2977.52,2933.33,52.54M,18.48,17.67,18.96,16.91,-
2016-06-22,10071.06,10084.74,10149.81,10043.68,80.46M,17780.83,17832.67,17920.16,17770.36,89.44M,4380.03,4398.4,4416.98,4372.35,94.92M,6261.19,6226.55,6315.62,6222.01,884.65M,8702.0,8711.9,8774.3,8605.7,247.58M,4833.32,4846.68,4875.93,4830.0,376.04M,16065.72,16095.81,16160.99,15980.65,111.71K,1172.26,1172.26,0.0,0.0,-,1247.21,1247.21,0.0,0.0,-,1135.29,1135.29,0.0,0.0,-,939.69,939.69,948.72,935.16,0.00K,1842.64,1842.64,1842.64,1826.69,-,621.0,621.0,621.04,616.68,-,91.33,91.68,91.68,91.31,-,1291.75,1291.75,1291.83,1282.78,21.71M,191.54,192.85,192.9,191.44,-,1354.6,1344.59,1357.91,1338.65,84.06M,4621.03,4644.44,4647.09,4590.9,440.17M,7972.14,7954.55,7992.66,7901.1,51.02M,2978.31,2979.89,3002.88,2967.23,48.04M,21.17,18.26,21.22,17.83,-
2016-06-23,10257.03,10122.47,10340.84,10104.92,110.23M,18011.07,17844.11,18011.07,17844.11,98.11M,4465.9,4404.68,4490.55,4392.52,128.39M,6338.1,6261.19,6380.58,6261.19,915.16M,8885.3,8758.9,8912.0,8684.8,319.11M,4910.04,4872.19,4910.04,4859.4,398.65M,16238.35,16098.61,16263.87,16057.86,110.80K,1172.82,1172.82,1172.82,1172.82,-,1248.27,1248.27,1248.27,1248.27,-,1135.51,1135.51,1135.51,1135.51,-,960.1,947.26,965.08,947.26,0.00K,1842.12,1827.6,1842.12,1827.6,-,620.03,616.87,620.03,616.85,-,91.86,91.61,91.86,91.61,-,1289.75,1283.16,1289.75,1283.13,9.81M,191.86,191.62,191.86,191.44,-,1360.73,1354.58,1366.98,1347.43,119.96M,4689.96,4622.4,4706.25,4622.4,534.16M,8023.05,7963.35,8079.48,7943.63,52.56M,3037.86,2984.7,3057.71,2984.07,70.21M,17.25,19.54,19.79,17.25,-
2016-06-24,9557.16,9237.62,9720.12,9226.15,325.19M,17400.75,17946.63,17946.63,17356.34,239.00M,4106.73,4114.58,4198.9,4007.97,428.64M,6138.69,6338.1,6338.55,5788.74,3.88B,7787.7,8263.6,8328.4,7743.4,1.08B,4707.98,4715.8,4798.22,4698.42,1.52B,14952.02,16333.87,16389.17,14864.01,262.98K,1176.95,1176.95,1176.95,1176.95,-,1249.78,1249.78,1249.78,1249.78,-,1140.02,1140.02,1140.02,1140.02,-,929.68,958.77,958.77,876.06,0.00K,1764.48,1842.12,1842.12,1750.16,-,596.67,620.08,620.23,595.74,-,88.0,89.17,89.7,87.85,-,1241.14,1289.84,1290.14,1239.21,76.04M,189.26,189.51,189.51,188.09,-,,,,,,4362.11,4313.23,4398.59,4175.28,1.39B,7747.18,7506.13,7879.21,7475.54,159.87M,2776.09,3030.93,3030.93,2736.43,243.14M,25.76,26.06,26.24,19.48,-
2016-06-27,9268.66,9516.92,9589.28,9214.1,209.92M,17140.24,17355.21,17355.21,17063.08,138.74M,3984.72,4073.72,4115.47,3955.98,246.40M,5982.2,6138.69,6138.69,5958.66,2.51B,7645.5,8001.5,8053.2,7579.8,768.02M,4594.44,4664.43,4665.04,4574.25,619.73M,15309.21,15153.08,15323.95,15061.66,161.93K,1176.38,1176.38,1176.38,1176.38,-,1248.78,1248.78,1248.78,1248.78,-,1139.53,1139.53,1139.53,1139.53,-,901.5,928.99,929.77,901.5,0.00K,1712.0,1764.48,1764.48,1699.27,-,583.33,596.67,596.7,580.83,-,86.02,87.96,87.96,85.57,-,1213.4,1241.15,1241.21,1208.19,114.84M,185.14,189.21,189.25,185.06,-,1246.1,1353.23,1353.23,1240.68,243.06M,4260.13,4371.76,4380.77,4251.88,531.73M,7594.49,7696.27,7764.97,7573.21,124.79M,2697.44,2768.12,2793.15,2678.27,176.06M,23.85,24.38,26.72,22.93,-
2016-06-28,9447.28,9458.38,9554.41,9419.38,136.52M,17409.72,17190.51,17409.72,17190.51,112.19M,4088.85,4074.36,4119.08,4059.9,184.86M,6140.39,5982.2,6170.26,5982.2,1.59B,7835.0,7836.8,7916.9,7793.7,467.34M,4691.87,4643.93,4692.98,4643.93,470.20M,15323.14,15094.71,15443.82,14987.79,180.91K,1178.92,1178.92,1178.92,1178.92,-,1256.62,1256.62,1256.62,1256.62,-,1139.48,1139.48,1139.48,1139.48,-,922.3,902.91,928.3,902.91,0.00K,1756.69,1712.0,1756.69,1712.0,-,593.85,583.36,593.85,583.33,-,87.7,86.6,87.7,86.6,-,1235.28,1213.46,1235.28,1213.39,97.22M,187.03,185.2,187.04,185.2,-,1278.52,1247.0,1290.36,1247.0,138.92M,4358.46,4329.25,4395.88,4319.28,403.68M,7773.8,7738.88,7815.7,7724.28,113.26M,2758.67,2723.53,2790.15,2723.53,123.32M,18.75,21.76,22.07,18.75,-
2016-06-29,9612.27,9557.69,9640.39,9506.29,115.82M,17694.68,17456.02,17704.51,17456.02,106.38M,4195.32,4139.37,4206.35,4128.08,147.16M,6360.06,6140.39,6360.06,6140.39,1.50B,8105.3,7947.0,8105.3,7935.1,407.52M,4779.24,4732.93,4787.59,4732.34,466.31M,15566.83,15523.35,15626.66,15398.31,147.36K,,,,,,,,,,,,,,,,946.74,923.63,947.83,921.16,0.00K,1760.07,1756.69,1774.14,1756.69,-,595.5,593.87,597.67,593.84,-,87.92,88.24,88.33,87.92,-,1238.71,1235.32,1243.22,1235.26,44.28M,187.84,187.04,187.94,187.02,-,1309.57,1280.69,1309.62,1280.69,102.97M,4440.02,4421.94,4486.37,4417.96,658.94M,7978.96,7850.61,7978.96,7832.14,83.19M,2832.18,2760.37,2836.32,2760.37,97.97M,16.64,18.12,18.27,16.48,-
2016-06-30,9680.09,9566.07,9695.59,9513.52,136.90M,17929.99,17712.76,17930.61,17711.8,133.03M,4237.48,4182.11,4249.53,4155.45,150.82M,6504.33,6360.06,6504.33,6309.98,1.56B,8163.3,8081.7,8186.8,7993.9,456.69M,4842.67,4793.75,4843.11,4774.52,574.07M,15575.92,15752.71,15781.69,15575.92,150.73K,1176.25,1176.25,1176.25,1176.25,-,1255.39,1255.39,1255.39,1255.39,-,1135.57,1135.57,1135.57,1135.57,-,957.58,947.07,960.66,941.58,0.00K,1776.66,1760.07,1777.02,1757.52,-,598.33,595.53,598.67,594.14,-,88.32,88.06,88.38,87.61,-,1244.6,1238.77,1245.3,1235.88,116.41M,188.98,188.32,189.34,188.32,-,1323.57,1309.58,1324.38,1300.69,121.68M,4453.66,4447.39,4465.97,4422.93,353.74M,8020.15,7944.89,8030.15,7923.7,83.90M,2864.74,2825.56,2871.1,2802.42,103.95M,15.63,16.91,16.99,15.29,-
2016-07-01,9776.12,9742.84,9806.47,9657.63,101.97M,17949.37,17924.24,18002.38,17916.91,82.16M,4273.96,4261.09,4288.72,4218.1,119.66M,6577.83,6504.33,6587.44,6498.56,1.10B,8268.9,8240.1,8304.4,8134.1,304.25M,4862.57,4837.18,4880.17,4837.17,380.07M,15682.48,15698.02,15765.0,15635.57,119.90K,1177.57,1177.57,1177.57,1177.57,-,1257.23,1257.23,1257.23,1257.23,-,1136.86,1136.86,1136.86,1136.86,-,971.24,958.4,971.9,958.4,0.00K,1783.1,1776.66,1789.56,1776.66,-,597.11,598.35,599.46,596.35,-,88.18,88.4,88.46,87.92,-,1242.05,1244.64,1246.96,1240.48,83.34M,189.59,188.98,190.05,188.98,-,1340.26,1325.17,1342.18,1325.17,98.92M,4490.7,4476.48,4505.84,4460.75,238.45M,8085.21,8048.15,8098.29,8013.78,61.97M,2883.06,2874.15,2895.2,2851.23,75.47M,14.77,15.59,15.86,14.61,-
2016-07-04,9709.09,9797.66,9808.99,9701.15,79.93M,,,,,,4234.86,4288.5,4288.66,4233.0,74.90M,6522.26,6577.83,6612.13,6514.81,748.24M,8255.9,8302.9,8328.1,8229.4,216.88M,,,,,,15775.8,15554.04,15805.31,15553.92,108.53K,,,,,,,,,,,,,,,,968.98,971.44,976.17,966.42,0.00K,1764.67,1783.1,1783.1,1764.67,-,592.77,597.1,597.12,592.77,-,87.32,87.89,87.9,87.32,-,1233.04,1242.04,1242.09,1233.04,45.75M,189.27,189.62,189.65,189.27,-,1325.54,1340.58,1345.73,1324.86,63.44M,4492.98,4507.58,4520.18,4492.98,175.71M,8056.71,8093.69,8111.7,8036.2,37.14M,2862.21,2884.97,2892.52,2859.3,54.78M,,,,,
2016-07-05,9532.61,9656.05,9659.41,9506.84,97.70M,17840.62,17904.45,17904.45,17785.28,103.67M,4163.42,4203.97,4216.06,4148.79,115.39M,6545.37,6522.26,6561.58,6472.25,1.18B,8067.6,8176.2,8196.0,8050.4,321.76M,4822.9,4837.06,4839.13,4797.29,406.89M,15669.33,15682.16,15702.04,15602.73,109.21K,1172.89,1172.89,1172.89,1172.89,-,1256.15,1256.15,1256.15,1256.15,-,1131.21,1131.21,1131.21,1131.21,-,955.28,968.61,968.61,953.59,0.00K,1767.41,1764.67,1773.34,1760.39,-,593.65,592.77,595.08,592.74,-,87.41,87.34,87.64,87.23,-,1234.86,1233.04,1237.84,1232.98,25.64M,190.05,189.97,190.93,189.97,-,1303.01,1324.93,1324.93,1300.46,82.10M,4392.24,4489.88,4490.64,4390.73,261.74M,7941.67,8022.37,8028.18,7918.38,55.44M,2812.88,2857.98,2857.98,2803.93,78.56M,15.58,16.05,16.62,15.49,-
2016-07-06,9373.26,9449.57,9530.59,9304.01,134.69M,17918.62,17807.47,17926.91,17713.45,93.00M,4085.3,4127.2,4153.41,4062.07,143.07M,6463.59,6545.37,6580.32,6432.47,1.61B,7926.2,8005.7,8040.1,7857.8,376.84M,4859.16,4799.32,4861.05,4786.01,436.56M,15378.99,15434.46,15434.46,15167.98,158.45K,1171.85,1171.85,1171.85,1171.85,-,1254.64,1254.64,1254.64,1254.64,-,1130.41,1130.41,1130.41,1130.41,-,935.48,953.75,953.75,931.64,0.00K,1748.53,1767.41,1772.6,1747.85,-,600.03,593.66,602.4,591.36,-,88.6,87.51,88.96,87.04,-,1248.13,1234.89,1253.06,1230.09,63.25M,189.07,190.04,190.05,188.88,-,1284.58,1300.71,1303.68,1275.23,102.52M,4335.24,4364.11,4388.86,4316.77,259.83M,7898.21,7914.44,7960.65,7845.89,77.40M,2761.37,2798.29,2807.65,2742.66,86.51M,14.96,15.87,17.04,14.96,-
2016-07-07,9418.78,9437.47,9507.91,9399.69,91.50M,17895.88,17924.24,17984.95,17816.65,81.57M,4117.85,4115.5,4167.88,4110.24,102.59M,6533.79,6463.59,6579.25,6463.59,1.05B,8008.2,7996.4,8064.4,7966.3,269.74M,4876.81,4867.47,4889.01,4853.68,352.30M,15276.24,15346.81,15418.9,15241.91,127.29K,1171.74,1171.74,1171.74,1171.74,-,1253.8,1253.8,1253.8,1253.8,-,1130.99,1130.99,1130.99,1130.99,-,952.47,936.45,953.47,936.45,0.00K,1753.26,1748.53,1756.33,1748.53,-,601.13,600.03,601.89,600.02,-,88.79,88.84,88.92,88.7,-,1250.42,1248.14,1252.01,1248.12,21.11M,189.18,189.12,189.28,189.02,-,1305.33,1285.06,1313.45,1285.06,90.54M,4387.89,4374.08,4434.28,4374.08,252.43M,7964.23,7950.96,8000.35,7928.18,59.21M,2780.1,2768.14,2807.65,2768.14,62.35M,14.76,14.8,15.98,14.33,-
2016-07-08,9629.66,9392.2,9655.92,9389.05,97.03M,18146.74,17971.22,18166.77,17971.22,93.46M,4190.68,4106.65,4210.34,4102.68,115.70M,6590.64,6533.79,6605.83,6515.24,937.84M,8185.9,7985.6,8242.8,7961.2,327.41M,4956.76,4906.66,4959.0,4901.27,433.26M,15106.98,15326.84,15399.7,15106.52,129.48K,1173.85,1173.85,1173.85,1173.85,-,1254.21,1254.21,1254.21,1254.21,-,1134.21,1134.21,1134.21,1134.21,-,961.6,952.5,961.61,948.0,0.00K,1755.69,1753.26,1758.16,1751.25,-,601.63,601.12,602.44,601.07,-,88.8,88.93,88.93,88.69,-,1251.47,1250.41,1253.15,1250.3,58.83M,190.04,190.07,190.33,189.8,-,1326.21,1304.65,1326.76,1300.27,81.89M,4455.87,4384.51,4455.87,4372.48,424.68M,8037.94,7953.24,8037.94,7929.91,63.93M,2838.01,2774.35,2851.56,2768.62,81.32M,13.2,14.64,14.75,13.19,-
